CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Loveland,Near Lake Loveland,CO,US,2018-07-28,hundreds,200,,200,,,general protestors,Rallying for Trump,2,rally,0,0,0,0,1,1,https://www.coloradoan.com/story/news/2018/07/28/trump-supporters-gather-loveland-saturday-maga-rally/852272002/,,,,
Loveland,Near Lake Loveland,CO,US,2018-07-28,na,3,,3,,,counter-protestors,Counter-protesting Trump supporters,1,counter-protest,0,0,0,0,0,1,https://www.coloradoan.com/story/news/2018/07/28/trump-supporters-gather-loveland-saturday-maga-rally/852272002/,,,count from pic,
McMinnville,FBC McMinnville,OR,US,2018-07-28,,,,,,,Oregonians United Against Profiling,rallying to protect Oregon's sanctuary laws,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/267804424016854/,,,,
Medford,S Pacific Hwy,OR,US,2018-07-28,FB: 13,13,,13,,,Oregonians United Against Profiling,rallying to protect Oregon's sanctuary laws,1,rally,,,,,1,1,https://www.facebook.com/events/1094550194030267/,,,,
Myrtle Beach,outside Cameron Village,SC,US,2018-07-28,a few,3,,3,,,general protestors,protesting unethical treatment of Canadian geese,0,protest,0,0,0,0,1,1,https://www.myhorrynews.com/news/local/myrtle_beach/locals-protest-alleged-unethical-treatment-of-geese-in-myrtle-beach/article_1dc44f6c-91c3-11e8-9d4b-579aa701bc43.html,,,,
Nashville,Watkins Park,TN,US,2018-07-28,dozens,24,,24,,,general protestors,Protesting the police killing of Daniel Hambrick,0,protest,0,0,0,0,1,1,https://www.wkrn.com/news/local-news/rally-protests-held-for-man-killed-by-metro-officer/1331661499,,,,
New Orleans,Desiree,LA,US,2018-07-28,hundreds,200,,200,,,general protestors,Rally against community violence,1,protest,0,0,0,0,1,1,https://www.nola.com/crime/index.ssf/2018/07/stop_the_violence_rally_sampso.html,,,,
New York,NY Public Library,NY,US,2018-07-28,FB: 18,18,,18,,,Activists with Direct Action Everywhere,protest amazon and their conditions of workers who make products,0,protest,,,,,1,1,https://www.facebook.com/events/2139291386353039/,,,,
Niagara Falls,corner of John B. Daly Boulevard and Buffalo Avenue,NY,US,2018-07-28,,,,,,,Reclaim Niagara,advocating for better use of public resources',0,rally,0,0,0,0,1,1,http://www.niagara-gazette.com/news/web_extra/reclaim-niagara-planning-july-rally/article_a097d907-eb0a-5e01-88b1-2afc8904b2f8.html,http://www.niagara-gazette.com/news/local_news/reclaim-niagara-to-rally-on-july/article_d0b83b90-55cc-56e0-864d-0e37766a02fb.html,,,
Portland,3645 SE 32nd Ave,OR,US,2018-07-28,FB: 113,113,,113,,,Oregonians United Against Profiling,rallying to protect Oregon's sanctuary laws,1,rally,,,,,1,1,https://www.facebook.com/events/801124123610828/,,,,
Powell,Bridgewater Banquet & Conference Center,OH,US,2018-07-28,more than 200,200,,200,,,general protestors,rallying for Senator Troy Balderson,2,rally,0,0,0,0,1,1,http://www.dispatch.com/news/20180728/republicans-rally-for-balderson-while-oconnor-works-state-fair,https://www.eventbrite.com/e/super-saturday-kick-off-with-dewine-renacci-balderson-yost-and-faber-tickets-48335451637#,,,
Rome,Richard B. Russell Regional Airport,GA,US,2018-07-28,,,,,,,general protestors,rally for Floyd County GOP,2,rally,0,0,0,0,1,1,http://www.northwestgeorgianews.com/rome/news/local/gop-candidates-to-rally-at-hangar/article_c7681e72-938f-11e8-bd2c-e3901a495878.html,,,,
Salem,3850 Portland Rd NE,OR,US,2018-07-28,FB: 54,54,,54,,,Oregonians United Against Profiling,rallying to protect Oregon's sanctuary laws,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/280732072476837/,,,,
Sarasota,Robarts Arena,FL,US,2018-07-28,about 1000,1000,,1000,,,general protestors,Republic candidate rally,2,rally,0,0,0,0,1,1,https://www.bradenton.com/news/politics-government/article215660945.html,,,,
Sarasota,Robarts Arena,FL,US,2018-07-28,more than 100,100,,100,,,general protestors,protesting Governor Rick Scott,1,protest,0,0,0,0,1,1,https://www.bradenton.com/news/politics-government/article215660945.html,https://www.bradenton.com/latest-news/article215710905.html,http://www.theledger.com/news/20180729/adam-putnam-goes-on-offensive-in-drama-filled-sarasota-gop-rally,,
Savannah,Ellis Square,GA,US,2018-07-28,about 25,25,,25,,,general protestors,protesting horse and carriage tourism industry,0,protest,,,,,1,1,https://www.wsav.com/news/local-news/horse-carriage-protest-preview_20180727223751/1329388212,https://www.wsav.com/news/local-news/horse-carriage-protest-prompts-open-barn-event/1335398972,,,
Tallahassee,Kleman Plaza,FL,US,2018-07-28,about a hundred; about 150,100,,150,,,March for Our Lives,support gun control,1,rally,,,,,1,1,https://actionnetwork.org/events/road-to-change-fl-tallahassee-rally,https://www.miamiherald.com/news/politics-government/state-politics/article215664780.html,https://www.tallahassee.com/story/news/2018/07/28/dueling-gun-rallies-capital-draw-small-crowds-saturday/843037002/,,
Tallahassee,Capitol,FL,US,2018-07-28,about 150; hundreds,150,,200,,,general protestors,pro-second amendment,2,rally,,,,,0,1,https://www.tallahassee.com/story/news/2018/07/28/dueling-gun-rallies-capital-draw-small-crowds-saturday/843037002/,http://www.wtxl.com/news/tallahassee-protests-center-around-gun-control-versus-gun-rights/article_bfc64446-92b8-11e8-b409-c33512206a57.html,,,
Washington,,DC,US,2018-07-28,hundreds,200,,200,,,Cambodian Expats,Protesting Cambodian Election,0,protest,0,0,0,0,1,1,https://www.voacambodia.com/a/cambodian-expats-protest-election-dubbed-funeral-for-democracy/4504967.html,http://www.lowellsun.com/breakingnews/ci_32033996/lowell-area-cambodians-dc-bound-protest-homeland-politics,,,
Williston,Across from ICE office,VT,US,2018-07-28,over one hundred,100,,100,,,general protestors,protesting family separation,1,protest,13,0,0,0,1,1,http://www.wcax.com/content/news/13-protesters-cited-for-disorderly-conduct--489431601.html,,,,
Wrightsville Beach,6 Marina St,NC,US,2018-07-28,FB: 7,7,,7,,,Wilmington Fish Save; North Carolina Farmed Animal Save,protesting the Wrightsville Beach Inshore Challenge fishing competition,0,protest,0,0,0,0,1,1,http://www.foxnews.com/great-outdoors/2018/07/29/vegan-activists-protest-north-carolina-fishing-tournament.html,https://www.facebook.com/events/2062713584046840/,,,
Youngstown,Lincoln Knolls Plaza,OH,US,2018-07-28,,,,,,,Lincoln Knolls Community Watch,protesting gun violence in schools,1,protest,,,,,1,1,http://www.vindy.com/news/2018/jul/28/warren-man-faces-charges-after-fight/,,,,
Woodburn,300 Young St,OR,US,2018-07-28,FB: 13,13,,13,,,Oregonians United Against Profiling,rallying to protect Oregon's sanctuary laws,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/646451289069310/,,,,
Atlanta,Rialto Center for the Arts Theater at Georgia State University,GA,US,2018-07-29,about 200; about 300,200,,300,,,March for Our Lives,support gun control,1,rally,,,,,1,1,https://www.ajc.com/news/local-education/parkland-students-bring-gun-violence-prevention-tour-atlanta/DJ9uLkisgaaBuyU1aNtVeO/?icmp=np_inform_variation-test,https://www.11alive.com/article/news/local/march-for-our-lives-rally-held-sunday-in-atlanta/85-578486459,https://www.myajc.com/news/local-education/rally-aims-keep-school-gun-violence-front-mind/HbrIm6x6mToOrhK16cqyUO/,,
Danbury,Puppy Kisses Pet Shop,CT,US,2018-07-29,FB: 9,9,,9,,,general protestors,Protesting the conditions/treatment of puppies sold at pet shop,0,protest,,,,,1,1,https://www.facebook.com/events/243981403084890/?active_tab=about,,,,
El Paso,415 E. Yandell,TX,US,2018-07-29,about 1000,1000,,1000,,,general protestors,rally for Senatorial candidate Beto O'Rourke,1,rally,0,0,0,0,1,1,https://www.elpasotimes.com/story/news/politics/elections/2018/07/29/us-senate-candidate-beto-orourke-holds-el-paso-campaign-event-ted-cruz/860268002/,,,,
Gainesville,UF Levin College of Law to home of UF President Kent Fuchs,FL,US,2018-07-29,about 75,75,,75,,,Alachua County Labor Coalition; Free College Now Tour,Protesting low wages and lack of benefits for OPS workers,0,protest; rally,0,0,0,0,1,1,https://www.gainesville.com/news/20180729/groups-protest-treatment-of-ops-workers-at-uf,,,,
Huntington Station,Breezy Park,NY,US,2018-07-29,na,600,,600,,,"March For Our Lives, Long Island chapter",protest gun violence,1,rally; march,0,0,0,0,1,1,https://www.newsday.com/long-island/suffolk/gun-violence-rally-huntington-station-1.20204538,,,,
Jacksonville,Sheraton Jacksonville Hotel,FL,US,2018-07-29,about 250,250,,250,,,Color of Change Political Change Committee,rally to support Black voters,1,rally,0,0,0,0,1,1,http://www.jacksonville.com/news/20180729/black-activists-and-community-organizers-statewide-come-together-in-jacksonville-to-rally-voters,,,,
Las Vegas,outside Sparrow and Wolf restaurant,NV,US,2018-07-29,na,11,,11,,,general protestors,Protesting the foie gras meal,0,protest,0,0,0,0,1,1,https://www.ktnv.com/news/protestors-target-local-resturant-for-third-time-over-menu-item,,,partial count from video,
Loudonville,bank of the Clear Fork of the Mohican River,OH,US,2018-07-29,about 40,40,,40,,,general protestors,protesting fracking in the area,1,protest,0,0,0,0,1,1,https://www.mansfieldnewsjournal.com/story/news/local/2018/07/30/community-rallies-against-cabot-oil-gas-fracking-hydraulic-fracturing-ashland-richland-counties/859637002/,,,,
Nashville,Watkins Park to Charlotte Avenue and back,TN,US,2018-07-29,dozens,24,,24,,,general protestors,Vigil and rally following the police-shooting of Daniel Hambrick,1,vigil; rally; march,,0,0,0,1,1,https://www.tennessean.com/story/news/2018/07/28/nashville-police-shooting-daniel-hambrick-andrew-delke-tn-officer-involved-shooting/857788002/,https://www.tennessean.com/story/news/2018/07/28/nashville-police-shooting-daniel-hambrick-andrew-delke-tn-officer-involved-shooting/857788002/,,,
Petaluma,Cavanaugh Lane,CA,US,2018-07-29,at least 100,100,,100,,,Direct Action Everywhere,Protesting treatment of chickens,0,protest,0,0,,0,1,1,https://www.pressdemocrat.com/news/8583730-181/animal-rights-group-direct-action,,,,
Pembroke,Doe Creek Farm,VA,US,2018-07-29,FB: 29,29,,29,,,Appalachians Against Pipelines,Rally against Mountain Valley Pipeline,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/638739416509011/,,,,
Pittsburgh,Robinson Town Centre,PA,US,2018-07-29,FB: 4,4,,4,,,general protestors,Petland Protest,0,protest,,,,,1,1,https://www.facebook.com/events/530537840695943/,,,,
St. Petersburg,Haines Road and 3rd Avenue North,FL,US,2018-07-29,dozens,24,,24,,,Allendale United Methodist Church,protesting Stand Your Ground laws; rallying in solidarity with family of Markeis McGlockton,1,protest,0,0,0,0,1,1,https://www.wtsp.com/article/news/local/people-block-busy-st-petersburg-intersection-to-protest-stand-your-ground-law/67-578472338,,,,
Ypsilanti,Brown Chapel AME Church,MI,US,2018-07-29,video: hundreds,200,,200,,,Abdul El-Sayed campaign,campaign rally for MI gubernatorial candidate Abdul El-Sayed,1,rally,0,0,0,0,1,1,https://www.washingtonpost.com/opinions/will-democrats-lurch-to-the-left-watch-michigan/2018/07/31/38d02f86-9431-11e8-80e1-00e80e1fdf43_story.html?utm_term=.049aa24deb65,https://www.youtube.com/watch?v=p_RQgCdhOg8,,,
Bridgeport,City Hall,CT,US,2018-07-29,some 20 people,20,,20,,,general protestors,protesting reassignment of Byron Williams,1,rally; protest,0,0,0,0,1,1,https://www.ctpost.com/local/article/Potential-Bassick-principal-change-challenged-13117549.php,,,,
Georgetown,inside Sussex Correctional Institution ,DE,US,2018-07-30,na,14,,14,,,prisoners,[not reported],0,hunger strike,0,0,0,0,1,1,http://www.wboc.com/story/38783304/delaware-inmate-hunger-strike-ends-at-sci,,,"DOC Spokeswoman Jayme Gravell ""did not say what the demonstration was about and declined to comment on the prisoners' demands.""",
Louisville,outside Family Dollar Store on 1419 W. Jefferson St ,KY,US,2018-07-30,about 50,50,,50,,,general protestors,protesting oversaturation of liquor sales in neighborhood,0,protest,0,0,0,0,1,1,https://www.courier-journal.com/story/news/local/centralwest/2018/07/22/west-louisville-residents-protest-liquor-stores-family-dollar/805740002/,https://www.courier-journal.com/story/news/local/neighborhoods/2018/07/30/louisville-residents-protest-family-dollar-alcohol-sales-low-income-area/825660002/,,,
Minneapolis,Hennepin County Government Center,MN,US,2018-07-30,na,8,,8,,,general protestors,Protesting the police shooting of Thurman Blevins,0,protest,0,0,0,0,1,1,https://minnesota.cbslocal.com/2018/07/30/protests-interrupt-blevins-conference/,,,count from video,
Newark,outside Licking County Clerk of Courts,OH,US,2018-07-30,roughly 30,30,,30,,,general protestors,Protesting Mike Pence visit,1,protest,0,0,0,0,1,1,https://www.nbc4i.com/news/politics/ohio-statehouse-newsroom/protests-in-newark-as-vice-pres-pence-speaks/1335243167,https://www.newarkadvocate.com/story/news/local/2018/07/31/pences-visit-attracts-protesters/864171002/,,,
New York,City Hall,NY,US,2018-07-30,FB: 53,53,,53,,,Rise and Resist,"Abolish ICE & ""Complicity of Mayor""",1,protest,,,,,1,1,https://www.facebook.com/events/1061118990708695/,,,,
New York,Montefiore Medical Center,NY,US,2018-07-30,FB: 85,85,,85,,,SPARC,"Protest Dov Bechhofer, a white supremacist doctor",0,protest,,,,,0,1,https://www.facebook.com/events/203311070344739/,,,,
Roswell,Eagles Nest Church,GA,US,2018-07-30,about 1000,1000,,1000,,,March For Our Lives,support gun control,1,rally,0,0,0,0,1,1,https://www.myajc.com/news/local-education/rally-aims-keep-school-gun-violence-front-mind/HbrIm6x6mToOrhK16cqyUO/,,,,
Tampa,outside Tampa Bay Technical High School ,FL,US,2018-07-30,,,,,,,students; NextGen Florida,support youth expressing policy opinions,0,demonstration,,,,,1,1,https://www.tampabay.com/news/Trump-events-expected-to-draw-all-kinds-of-crowds-Tuesday-_170450306,,,,
Tampa,outside Department of Homeland Security office ,FL,US,2018-07-30,,,,,,,general protestors,against ICE,1,protest,6,0,0,0,0,1,https://www.tampabay.com/news/Tampa-police-arrest-anti-ICE-protesters-who-were-locked-together-by-the-neck_170455206,,,,
White Plains,,NY,US,2018-07-30,dozens,24,,24,,,general protestors,rally for man deported to Ecuador,1,rally,0,0,0,0,1,1,https://pix11.com/2018/07/30/community-rallies-for-ny-dad-deported-to-ecuador/,,,,
Boston,Ruggles Station,MA,US,2018-07-31,FB: 312,312,,312,,,Cosecha Boston; Movimiento Cosecha,Protesting against ICE,1,protest,,,,,1,1,https://www.facebook.com/events/291631811582473/,,,,
Detroit,Detroit ICE Field Office,MI,US,2018-07-31,,,,,,,Movimiento Cosecha,against ICE,1,protest,,,,,1,1,https://actionnetwork.org/,,,Part of “National Day of Action Against ICE” ,
Leesport,1040 Berks Rd,PA,US,2018-07-31,FB: 82,82,,82,,,Grannies Respond,against ICE; family separation,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/436512076814894/,,,,
Lincoln,Super Saver on 56th and Highway 2,NE,US,2018-07-31,,,,,,,Movimiento Cosecha,against ICE,1,protest,,,,,1,1,https://actionnetwork.org/,,,Part of “National Day of Action Against ICE” ,
Milwaukee,Common Council Chambers,WI,US,2018-07-31,several,6,,6,,,general protestors,rally against ban of Bird scooters,0,rally,0,0,0,0,1,1,https://www.biztimes.com/2018/industries/arts-entertainment-sports/milwaukee-common-council-avoids-outright-ban-on-dockless-scooters/,,,Partial count taken from photo,
Minneapolis,outside Target Field; along light rail tracks,MN,US,2018-07-31,about 300,300,,300,,,general protestors,"protest police shooting of a black man, Thurman Blevins; protest lack of charges against officers",0,protest,0,0,0,0,1,1,https://www.tampabay.com/the-latest-protest-over-minneapolis-police-shooting-ends-ap_national6275f385ba164ac3ae9579c77f58d8ea,,,,
Monroe County,,WV,US,2018-07-31,na,1,,1,,,general protestors,Protesting construction of Mountain Valley Pipeline,0,protest,1,0,0,0,1,1,https://www.wsls.com/news/virginia/mountain-valley-pipeline-construction-halted-by-grandmother-in-a-ford-pinto,,,,
New York,633 3rd Ave,NY,US,2018-07-31,FB: 39,39,,39,,,Rise and Resist,"Abolish ICE & ""Complicity of Gov. Cuomo""",1,protest,,,,,1,1,https://www.facebook.com/events/292056738035875/,,,,
New York,Microsoft NY,NY,US,2018-07-31,FB: 108,108,,108,,,Science for the People of NYC,"Abolish ICE & ""Complicity of Microsoft""",1,protest; march,,,,,0,1,https://www.facebook.com/events/179066509627377/,,,,
New York,,NY,US,2018-07-31,count from pic,25,,25,,,Churches United for Fair Housing,Protesting the building of a 27-story building; closing a food bazaar,0,protest,0,0,0,0,0,1,https://twitter.com/DaveCoIon/status/1024313939600007169,https://twitter.com/CUFFH/status/1024335405016121346,,,
New York,Lower Manhattan,NY,US,2018-07-31,nearly 100,100,,100,,,"ACLU; ""Handmaid's""; general protestors",Protesting Secretary Kirstjen Nielsen and VP Mike Pence,1,protest,0,0,0,0,0,1,https://twitter.com/ACLU/status/1024310112771616768,http://www.nydailynews.com/news/ny-metro-pence-20180731-story.html#,https://abcnews.go.com/US/handmaids-protest-mike-pence-kirstjen-nielsen-manhattan/story?id=56936641,,
