CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Charleston,Synagauge Emanu-El ,Charleston,SC,US,2020-01-12,about 400,400,,400,,,The Charleston Jewish Federation; the Jewish Community Relations Council of Greater Charleston ,against antisemitism and hate,0,rally,0,0,0,0,1,1,https://www.live5news.com/2020/01/13/hundreds-show-charleston-anti-hate-rally-call-state-take-action/,,,,
Des Moines,,Des Moines,IA,US,2020-01-12,,,,,,,Black Lives Matter local group ,against presidential candidate Buttigieg for being anti-Black and anti-poor,1,protest; rally,0,0,0,0,1,1,https://thehill.com/homenews/campaign/477928-protesters-interrupt-buttigieg-at-iowa-rally,,,,
Fort Lauderdale,Tarpon River Brewing,Broward,FL,US,2020-01-12,,,,,,,general protestors,for faster city response to sewage spill,0,protest,0,0,0,0,1,1,https://miami.cbslocal.com/2020/01/02/fort-lauderdale-boaters-demand-quicker-response-from-city-to-sewage-spills/,,,,
Hanover ,the Green ,Grafton ,NH,US,2020-01-12,Around 50,50,,50,,,Upper Valley ,against war with Iran,1,protest,0,0,0,0,1,1,https://www.thedartmouth.com/article/2020/01/students-community-members-hold-small-protest-on-iran,,,,
Lexington,Robret Stephens Courthouse Plaza,Fayette,KY,US,2020-01-12,,,,,,,general protesters,against antisemitism and hate,0,protest,0,0,0,0,1,1,https://www.lex18.com/lexington-rabbi-spreads-message-of-love-during-no-hate-no-fear-rally,https://www.lex18.com/news/covering-kentucky/organizations-team-up-to-host-no-hate-no-far-rally-against-anti-semitism,,,
Little Rock,Between Battery and Wolfe Street,Pulaski,AR,US,2020-01-12,,,,,,,Arkansas Right to Life,against abortion rights,2,march,0,0,0,0,1,1,https://www.bentoncourier.com/news/saline-county-right-to-life-to-participate-in-annual-march/article_bb17dfa2-3930-11ea-a2ff-9f587e865db0.html,,,,
Miami,Tropical Park,Miami-Dade,FL,US,2020-01-12,a thousand; hundreds,200,,1000,,,general protesters,support higher pay for teachers,0,rally,0,0,0,0,1,1,https://miami.cbslocal.com/2020/01/13/south-florida-teachers-tallahassee-rally-higher-pay/,https://wsvn.com/news/local/miami-dade/south-florida-teachers-hold-rally-at-tropical-park-ahead-of-tallahassee-march/,,,
Mineola,Nassau County Legislature,Nassau,NY,US,2020-01-12,more than two thousand,2000,,2000,,,Island-Wide Task Force against Anti-Semitism and Symbols of Hate,against antisemitism and hate,0,protest,0,0,0,0,1,1,https://www.newsday.com/long-island/nassau/march-anti-semitism-nassau-legislature-1.40538723,,,,
New York,MacDonald Park; Forest Hills; Queens,,NY,US,2020-01-12,,,,,,,general protestors,against antisemitism and hate,0,rally,,,,,1,1,https://twitter.com/pwbnyc/status/1213863903874240512,,,,
New York,Queens,Queens,NY,US,2020-01-12,hundreds,200,,200,,,general protesters,against antisemitism and hate,0,rally,0,0,0,0,0,1,https://www.pix11.com/news/local-news/hundreds-rally-against-hate-in-queens-long-island,,,,
Savannah ,Forsyth Park ,Chatham ,GA,US,2020-01-12,about 10,10,,10,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://www.savannahnow.com/news/20200113/group-voices-protest-of-war-with-iran-in-forsyth-park,,,,
Springfield ,Old City Hall ,Greene,MO,US,2020-01-12,nearly two dozen,24,,24,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://www.ky3.com/content/news/PICTURES-Protesters-march-on-Springfields-Old-City-Hall-against-conflict-with-Iran-566926311.html,,,,
Vacaville,City Hall,Solano ,CA,US,2020-01-12,8,8,,8,,,general protestors,against the lack of homeless shelter space in the area,0,protest; sit in ,0,0,0,0,1,1,https://www.dailyrepublic.com/all-dr-news/solano-news/vacaville/homeless-protest-lack-of-shelter-space-in-vacaville/,,,,
Akron,Akron Public Schools Board,Summit,OH,US,2020-01-13,about 20,20,,20,,,general protesters,against transfer of school resource officer,0,protest,0,0,0,0,1,1,https://www.beaconjournal.com/news/20200113/transferred-school-resource-officer-sparks-protest-at-akron-board-meeting,,,,
Chapel Hill,University of North Carolina ,Chatham ,NC,US,2020-01-13,,,,,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://www.dailytarheel.com/article/2020/01/student-iran-protest-0114,,,,
Hopkinsville,in front of Boling's office ,Christian ,KY,US,2020-01-13,roughly 30,30,,30,,,general protestors,"for resignation of Rick Boling as county attorney, against pardon for Dayton Jones",0,protest,0,0,0,0,1,1,https://www.kentuckynewera.com/news/article_ec1b5268-aa0a-5832-92d8-48c7fac3bcbf.html,https://www.kentuckynewera.com/news/article_fb0e2156-3643-11ea-afdf-5fcf3515063b.html,,,
Kimper,train tracks,Pike,KY,US,2020-01-13,he and another miner...and their wives,4,,4,,,miners and supporters,against wage theft from coal miners,0,protest,0,0,0,0,1,1,https://www.kentucky.com/news/state/kentucky/article239255558.html,,,blocked coal train,
Lakeland,Munn Park ,Polk ,FL ,US,2020-01-13,300 to 350,300,,350,,,general protesters,support increased teacher pay,0,march; rally,0,0,0,0,1,1,https://www.theledger.com/news/20200113/red-clad-teachers-supporters-rally-in-lakeland,,,,
New York,City Hall; Manhattan,New York,NY,US,2020-01-13,,,,,,,general protesters,against construction of AirTrain line ,0,protest,0,0,0,0,1,1,https://qns.com/story/2020/01/13/queens-protesters-say-theyre-getting-third-world-treatment-over-lga-airtrain/,,,,
Oakland,vacant home on Magnolia St,Alameda,CA,US,2020-01-13,at least 100,100,,100,,,Moms 4 Housing,against imminent eviction ,0,protest,0,0,0,0,1,1,https://www.timesheraldonline.com/2020/01/13/dozens-stand-with-moms-4-housing-to-protest-imminent-eviction/,,,,
Olympia,State Capitol,Thurston,WA,US,2020-01-13,,,,,,,Uphold the People's Vote,"for implementation of $30 tabs for vehicles, for tax relief for vehicle owners",0,Rally,0,0,0,0,1,1,https://mynorthwest.com/1656334/dori-boze-30-tabs-rally/,,,,
Phoenix,State Capitol,Maricopa,AZ,US,2020-01-13,,,,,,,Moms Demand Action ,for gun control,1,protest,0,0,0,0,1,1,https://www.fox10phoenix.com/news/group-of-moms-gather-at-state-capitol-to-rally-for-common-sense-gun-laws-in-arizona,,,,
Phoenix,State Capitol,Maricopa,AZ,US,2020-01-13,,,,,,,United Steel Workers Local 937 ,for higher wages for mine workers,0,protest; strike,0,0,0,0,0,1,https://www.azcentral.com/story/news/local/arizona/2020/01/16/miners-strike-against-asarco-rally-at-arizona-capitol/4484311002/,,,,
Richmond,Capitol Square,Henrico,VA,US,2020-01-13,,,,,,,general protesters,for Second Amendment rights,2,rally,0,0,0,0,1,1,https://www.wdbj7.com/content/news/Gun-rights-rally-planned-for-today-at-Capitol-566938641.html,,,,
Tallahassee,Donald L. Tucker Civic Center; Old Capitol,Leon,FL,US,2020-01-13,,,,,,,general protesters,for higher pay for teachers,0,protest; rally,0,0,0,0,0,1,https://www.news4jax.com/news/florida/2020/01/06/thousands-to-rally-in-state-capital-for-teacher-pay/,,,,
Tallahassee,Old Capitol,Leon ,FL,US,2020-01-13,,,,,,,AFSCME,for higher pay for state workers,0,protest,0,0,0,0,1,1,https://www.floridaphoenix.com/blog/protests-rallies-and-marches-as-state-workers-educators-push-for-livable-wages-raises-and-school-improvements/,,,,
Trenton,State Capitol,Mercer,NJ,US,2020-01-13,thousands,2000,,2000,,,general protesters,against state legislation ending religious exemptions for vaccination mandates for school children,0,protest,0,0,0,0,1,1,https://newyork.cbslocal.com/2020/01/13/new-jersey-lawmakers-to-vote-on-controversial-vaccination-bill/,,,,
Trenton,State Capitol,Mercer,NJ,US,2020-01-13,,,,,,,general protesters,against state legislation banning vaping products,0,protest,0,0,0,0,0,1,https://newyork.cbslocal.com/2020/01/13/new-jersey-lawmakers-to-vote-on-controversial-vaccination-bill/,,,,
Wichita,City Hall,Sedgwick,KS,US,2020-01-13,dozens ,24,,24,,,general protesters,"for saving Century II landmark building, for historic preservation",0,protest,0,0,0,0,1,1,http://www.kake.com/story/41557603/save-century-ii-rally,,,,
Albany ,State Capitol,Albany ,NY,US,2020-01-14,,,,,,,Immigrant Defense Project,"for the Protect Our Courts Act, for state legislation that would outlaw ICE arrests without a judicial warrant in or around all courthouses in New Jersey",1,protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/Legislators-immigrant-advocates-rally-for-bill-14974797.php,,,,
Albany ,,Albany ,NY,US,2020-01-14,dozens,24,,24,,,general protesters ,for more funding for Rochester schools ,0,protest,0,0,0,0,1,1,https://www.democratandchronicle.com/story/news/politics/albany/2020/01/14/rochester-city-school-parents-rallied-albany-single-message/4465149002/,,,,
Baltimore ,Cliftmont and Brendan avenues ,Baltimore ,MD,US,2020-01-14,,,,,,,general protesters ,against criminal violence,0,protest,0,0,0,0,1,1,https://www.wbaltv.com/article/safe-streets-responds-to-recent-death-of-terrell-daniels-in-belair-edison-neighborhood/30521564,,,,
Bloomington,Lincoln Park ,McLean ,IL,US,2020-01-14,about 30 ,30,,30,,,Linda Unterman ,against war with Iran,0,protest,0,0,0,0,1,1,https://www.pantagraph.com/news/local/at-bloomington-rally-trump-criticized-for-escalating-tensions-with-iran/article_de6699a9-212f-5a03-941f-300b2613e51d.html,,,,
Boston ,State House,Suffolk ,MA,US,2020-01-14,hundreds,200,,200,,,general protester ,for rent control ,0,protest,0,0,0,0,1,1,https://whdh.com/news/residents-rally-at-state-house-over-rent-control-bill/,,,,
Dover,State Capitol,Kent,DE,US,2020-01-14,,,,,,,32BJ SEIU,for higher minimum wage,0,rally,0,0,0,0,1,1,https://www.delawareonline.com/story/news/local/2020/01/15/cleaners-union-rallies-dover-statewide-15-minimum-hourly-wage/4475918002/,,,,
Frankfort,,Franklin ,KY,US,2020-01-14,,,,,,,Ed Choice KY,"for school choice, for tax credits for donations to organizations that grant scholarships",0,rally,0,0,0,0,1,1,https://www.wdrb.com/ott/supporters-of-school-choice-rally-in-frankfort/video_e98ab422-46f1-55a4-80d6-253e8a13a249.html,,,,
Hauppauge,H. Lee Dennison ,Suffolk ,NY,US,2020-01-14,,,,,,,"Long Island/New York Metro Area Parents and Other Survivors of Murdered Victims Outreach, Inc.","for changes to proposed state bail reform legislation, for crime victims' rights",0,protest,0,0,0,0,1,1,http://longisland.news12.com/story/41562881/protesters-rally-against-bail-reform-law-at-h-lee-dennison-building-in-hauppauge,,,,
Jeffersonville ,Legacy Supply Chain Services ,Clinton,IN,US,2020-01-14,few dozen ,24,,24,,,general protesters,"against planned layoffs of union workers, against union busting",0,protest,0,0,0,0,1,1,https://www.wdrb.com/in-depth/jeffersonville-workers-rally-in-hopes-of-saving-union-jobs/article_ef981f28-3717-11ea-aa85-8ff54d4de058.html,,,,
Milwaukee,University of Wisconsin-Milwaukee Panther Arena,Milwaukee,WI,US,2020-01-14,thousands,2000,,2000,,,Trump campaign,for President Trump,2,rally,0,0,0,0,1,1,https://www.jsonline.com/story/news/politics/elections/2020/01/14/trump-brings-campaign-muscle-milwaukee-site-2020-dnc/4437648002/,https://www.cbsnews.com/news/trump-rally-milwaukee-today-campaign-university-of-wisconsin-panther-arena-2020-01-14-live-stream/,,feat. President Trump,
Milwaukee,University of Wisconsin-Milwaukee Panther Arena,Milwaukee,WI,US,2020-01-14,,,,,,,The Coalition to March on the DNC,against President Trump,1,counter-protest,0,0,0,0,0,1,https://www.jsonline.com/story/news/politics/elections/2020/01/14/trump-brings-campaign-muscle-milwaukee-site-2020-dnc/4437648002/,http://www.fightbacknews.org/2020/1/1/trump-be-met-protest-milwaukee-visit,,,
Oakland ,Magnolia Street ,Alameda,CA,US,2020-01-14,4,4,,4,,,Moms 4 Housing ,for affordable housing,0,protest,0,0,0,0,1,1,https://www.latimes.com/california/story/2020-01-14/oakland-moms-fighting-for-bay-area-housing-evicted,,,,
Phoenix ,State Capitol,Maricopa,AZ,US,2020-01-14,,,,,,,general protesters ,"against SB 1082, against state legislation restricting sex education",0,protest,0,0,0,0,1,1,https://www.12news.com/article/news/local/valley/group-to-rally-against-bill-aimed-at-scaling-back-sex-education-in-classrooms/75-1c71d0c0-9e44-4577-ba3f-bdf865b4d4e7,,,,
Red Bluff,Corner of Walnut and Main street,Tehama,CA,US,2020-01-14,about 10,10,,10,,,Tehama County Citizens Opposed to Measure G,"against Measure G, against 1-cent increase in county sales tax",0,protest,0,0,0,0,1,1,https://www.redbluffdailynews.com/tehama-county-residents-protest-measure-g,,,,
Richmond,State Capitol,Richmond,VA,US,2020-01-14,,,,,,,general protesters ,"for Senate Bill 868, for state legislation that would protect LGBTQ Virginians under anti-discrimination laws",1,protest,0,0,0,0,1,1,https://www.nbc12.com/2020/01/14/lgbtq-groups-rally-anti-discrimination-bill/,,,,
Richmond,State Capitol,Richmond,VA,US,2020-01-14,hundreds,200,,200,,,general protesters,against climate change inaction ,1,rally,0,0,0,0,0,1,https://www.wric.com/news/politics/capitol-connection/advocates-rally-in-richmond-for-clean-energy-bills/,,,,
Saint Paul,"Bishop Henry Whipple Building, 1 Federal Dr",Ramsey,MN,US,2020-01-14,,,,,,,Interfaith Coalition on Immigration; MN Zen Meditation Center; Soka Gakkai MN Buddhist Center; Twin Cities Buddhist Sangha; Blooming Heart Sangha; Compassionate Ocean Zen Center; Clouds in Water Zen Center,"in solidarity with migrant detainees, against inhumane detention practices",1,vigil,0,0,0,0,1,1,https://mnicom.org/programs/vigils/,https://mnicom.org/news/page/4/,,second Tuesday of every month,
San Luis Obispo,County Courthouse,San Luis Obispo,CA,US,2020-01-14,,,,,,,general protesters,"against police shooting of dog, against animal cruelty",0,protest,0,0,0,0,1,1,https://www.sanluisobispo.com/news/local/article239301153.html,,,,
Tallahassee,Integration Statue Florida State University,,FL,US,2020-01-14,count pic,4,,4,,,Tallahassee Students for a Democratic Society,against war with Iran,1,protest,0,0,0,0,1,1,https://eu.fsunews.com/story/news/2020/01/19/historically-radical-student-group-protests-iran-conflict/4515656002/,,,count pic,
Tampa,University of South Florida,Hillsborough ,FL,US,2020-01-14,around 20,20,,20,,,Students for a Democratic Society ,against war with Iran,1,protest,0,0,0,0,1,1,http://www.fightbacknews.org/2020/1/15/tampa-students-rally-against-aggressions-towards-iran,,,,
Temple,510 E. Ave. J,Bell,TX,US,2020-01-14,hundreds,200,,200,,,Temple's NAACP chapter,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.tdtnews.com/news/central_texas_news/image_311e3594-3bce-11ea-b914-7feb3ed9cc1e.html,,,,
Topeka,Statehouse ,Shawnee,KS,US,2020-01-14,,,,,,,general protesters,for Medicaid expansion ,0,protest,0,0,0,0,1,1,https://www.hdnews.net/news/20200114/medicaid-expansion-supporters-rally-to-keep-pressure-on-kansas-lawmakers/1,,,,
Chicago,Gresham,Cook ,IL,US,2020-01-15,,,,,,,general protesters,in celebration of Martin Luther King Jr.,0,march,0,0,0,0,1,1,https://chicago.suntimes.com/crime/2020/1/16/21068480/emoni-atomah-shot-killed-st-sabina-church-gresham-michael-pfleger-gun-violence,,,,
Cleveland ,EMS HQ to City Hall,Cuyahoga,OH,US,2020-01-15,,,,,,,Cleveland Association of Rescue Employees,for better wages and working conditions and mental health benefits for emergency medical services workers,0,march,0,0,0,0,1,1,https://www.wkyc.com/article/news/local/cleveland/cleveland-ems-workers-plan-to-protest-at-city-hall/95-cbd565b5-c979-40e5-b7d4-52b3769e9c7f,,,,
Frankfort,State Capitol,Herkimer,KY,US,2020-01-15,hundreds,200,,200,,,general protesters,against abortion rights,2,protest,0,0,0,0,1,1,https://www.wdrb.com/news/hundreds-rally-for-right-to-life-as-gov-beshear-opens/article_9889077c-37e1-11ea-8ed3-27804026b03a.html,,,,
Honolulu,Hawaii State Capitol,Honolulu,HI,US,2020-01-15,thousands,2000,,2000,,,Hawaii Rising,"against Thirty Meter Telescope Project, for environmental conservation, protect Mauna Kea",1,protest,0,0,0,0,1,1,https://www.kitv.com/story/41570139/movement-aimed-to-change-political-landscape-to-a-future-rooted-in-aloha-aina#.XiAaEjwUIbM.twitter,https://twitter.com/KanielaIng/status/1217670750582165505,https://www.hawaiinewsnow.com/2019/12/30/hawaii-telescope-protest-site-clear-st-time-since-july/,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-01-15,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
New York,Manhattan,New York ,NY,US,2020-01-15,,,,,,,general protesters,for disaster relief aid for Puerto Rico,1,protest,0,0,0,0,1,1,https://www.inquirer.com/news/philly-puerto-rico-protest-disaster-relief-aid-20200116.html,,,,
Philadelphia,HUD Offices,Philadelphia,PA,US,2020-01-15,about 25 ,25,,25,,,general protesters,for disaster relief aid for Puerto Rico,1,protest,0,0,0,0,1,1,https://www.inquirer.com/news/philly-puerto-rico-protest-disaster-relief-aid-20200116.html,,,,
Raleigh ,Pack Square,Wake ,NC,US,2020-01-15,,,,,,,Asheville Association of Educators,for public education funding ,0,protest,0,0,0,0,1,1,https://mountainx.com/blogwire/asheville-association-of-educators-holds-demonstration-to-support-public-education-funding/,,,,
Santa Fe,City Hall,Santa Fe,NM,US,2020-01-15,three dozen,36,,36,,,Los Alamos Study Group ,"against proposed National Nuclear Security Administration development in Santa Fe, against nuclear weapons",0,protest,0,0,0,0,1,1,https://www.santafenewmexican.com/news/local_news/anti-nuclear-protesters-oppose-lanl-s-midtown-campus-proposal/article_3cdd5f4c-3708-11ea-bab1-e3a66b5fbff1.html,,,,
