id,date,url,headline,abstract,lead_paragraph,type_of_material,section_name,blm,black lives matter,police brutality,defund police,blue lives matter,George Floyd,Breonna Taylor,Tyre Nichols,Eric Garner,Ahmaud Arbery,Tamir Rice
4a89fb-b4c6-575a-bc1e-ac2c5d875d95,2020-06-07,https://www.nytimes.com/video/world/europe/100000007178689/rome-italy-floyd-protest.html,‘George Floyd Is Here’: Rome Protesters Denounce Racism,"Thousands of demonstrators gathered in Rome to oppose racism in the United States and Italy, as global protests persist in response to George Floyd’s killing.","Thousands of demonstrators gathered in Rome to oppose racism in the United States and Italy, as global protests persist in response to George Floyd’s killing.",Video,World,False,False,False,False,False,True,False,False,False,False,False
517061-cf87-5b14-a93d-1a0394fc379a,2020-06-09,https://www.nytimes.com/video/us/politics/100000007181858/george-floyd-funeral-watch-live.html,Watch Full Video: Funeral for George Floyd,"George Floyd, whose death sparked widespread protests against police brutality, was laid to rest at a private funeral in Houston.","George Floyd, whose death sparked widespread protests against police brutality, was laid to rest at a private funeral in Houston.",Video,U.S.,False,False,True,False,False,True,False,False,False,False,False
a7007e-5d1e-5dd6-9f81-af1a53fe7447,2020-06-01,https://www.nytimes.com/video/us/100000007168478/george-floyds-brother-condemns-violence.html,George Floyd’s Brother Condemns Violence,"At the scene of George Floyd’s death in Minneapolis, his brother Terrence Floyd encouraged people to vote for change and discouraged violence.","At the scene of George Floyd’s death in Minneapolis, his brother Terrence Floyd encouraged people to vote for change and discouraged violence.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
2ae884-ec8a-588b-b13a-c4633b9c4a21,2020-06-02,https://www.nytimes.com/video/us/elections/100000007169461/watch-live-biden-visits-philadelphia.html,"No President Will ‘Quiet Our Voice,’ Biden Says in Philadelphia Speech",Former Vice President Joseph R. Biden Jr. assailed President Trump’s response to the nationwide protests against police brutality following George Floyd’s death.,Former Vice President Joseph R. Biden Jr. assailed President Trump’s response to the nationwide protests against police brutality following George Floyd’s death.,Video,U.S.,False,False,True,False,False,True,False,False,False,False,False
a4e959-2340-5a2f-8d0e-95cae435122c,2020-06-02,https://www.nytimes.com/video/us/politics/100000007168573/trump-floyd-protests.html,"‘I Am Your President of Law and Order,’ Trump Says",President Trump said he would order the military into U.S. cities if needed to end violence that has broken out nationwide at protests of the death of George Floyd.,President Trump said he would order the military into U.S. cities if needed to end violence that has broken out nationwide at protests of the death of George Floyd.,Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
16ef33e7-2bf6-5b9e-87d0-ed87ae3f3b7d,2020-06-13,https://www.nytimes.com/2020/06/13/us/politics/cory-booker-racism-black-lives-matter.html,"Cory Booker on Newark Pride, Black Lives Matter and ‘This Distraught Present’","The senator discussed police mistreatment of black Americans in a Q. and A. with The Times. “You can’t be comfortable with this,” he said. “And it’s our comfort with it that has allowed it to fester.”","Senator Cory Booker of New Jersey has long made criminal justice core to his politics, a focus that began during his days at Stanford, continued through his two terms as mayor of Newark and eventually formed the backbone of his presidential campaign.",News,U.S.,False,True,False,False,False,False,False,False,False,False,False
174ffc26-c0e3-5845-ade6-8d2b0eef2bb8,2020-06-11,https://www.nytimes.com/2020/06/11/us/Jefferson-Davis-Statue-Richmond.html,Protesters Topple Statue of Jefferson Davis on Richmond’s Monument Avenue,A symbol of the Confederacy falls as demonstrations sparked by the death of George Floyd continue across the country.,"Protesters toppled a statue of Jefferson Davis, the president of the Confederate States of America during the Civil War, in Richmond, Va., on Wednesday night, as demonstrators across the country continued to target symbols of white supremacy after the death of George Floyd.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
19eb63ca-ce8c-5982-8376-e78d75303dde,2020-06-02,https://www.nytimes.com/2020/06/02/pageoneplus/corrections-june-2-2020.html,"Corrections: June 2, 2020","Corrections that appeared in print on Tuesday, June 2, 2020.","Because of an editing error, an article on Saturday about interactions between George Floyd and Derek Chauvin, the officer now charged with Mr. Floyd’s death,  misidentified the individual who sometimes acted aggressively while working at a nightclub. It was Mr. Chauvin, not Mr. Floyd.",Correction,Corrections,False,False,False,False,False,True,False,False,False,False,False
1a135af2-2d3b-5fb3-a137-5a8f381bbcb6,2020-06-04,https://www.nytimes.com/2020/06/04/us/george-floyd-police-records-chauvin.html,Officers Charged in George Floyd’s Death Not Likely to Present United Front,"Facing decades in prison and a bail of at least $750,000, two former Minneapolis officers blamed Derek Chauvin, and a third has cooperated with investigators, their lawyers said.","MINNEAPOLIS — Two of the former police officers charged with aiding and abetting in the killing of George Floyd turned on the senior officer accused in the case, making for an extraordinary court appearance on Thursday afternoon. A third officer was cooperating with the authorities, a sign that the four fired officers would not be presenting a united front.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
1be85597-e329-53c3-82a1-b3f2d3004ec1,2020-06-08,https://www.nytimes.com/2020/06/08/briefing/george-floyd-defunding-stock-rally.html,"George Floyd, Defunding, Stock Rally: Your Monday Evening Briefing",Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.),briefing,Briefing,False,False,False,False,False,True,False,False,False,False,False
1e9a8d74-dcbc-530d-ad04-1c61b576f71a,2020-06-03,https://www.nytimes.com/2020/06/03/parenting/kids-books-racism.html,"Talking to Kids About Racism, Early and Often",These books can help start the conversation.,"As protests over the killing of George Floyd (and Ahmaud Arbery and Breonna Taylor) spill into a second week, many parents are wondering how to talk about the deaths and unrest with their children. But just as important in the long run, especially for nonblack parents, is how to keep the conversation about race and racism going when we’re not in a moment of national outrage, and to make sure all children see black people as heroes in a wide range of their own stories, and not just as victims of oppression.",News,Parenting,False,False,False,False,False,True,True,False,False,True,False
2324f481-7534-5246-9519-a8540f6bf714,2020-06-09,https://www.nytimes.com/2020/06/09/world/europe/yorkshire-tea-pg-tips-black-lives-matter.html,Top U.K. Tea Brands Urge #Solidaritea With Anti-Racism Protests,"After right-wing complaints about businesses’ support for Black Lives Matter, a series of British tea companies doubled down.",LONDON — The outcry over racial and social injustice that grew in the United States after the killing of George Floyd by the police in Minneapolis has quickly spread across the globe.,News,World,False,False,False,False,False,True,False,False,False,False,False
234db077-62db-5244-b9ed-1ef18ecf68de,2020-06-01,https://www.nytimes.com/2020/06/01/t-magazine/black-artists.html,Five Artists for This Moment,These esteemed black American creators make work that responds to violence against the black body.,"Yet another instance of searing racial injustice in this country, the death of George Floyd has galvanized people far and wide to demand change. Their efforts are a reminder that protest and consciousness-raising come in many forms. Sometimes, it is aesthetic in nature: “The power of the art of public engagement is in how, after news cycles and public outrage have moved on, it makes us see the things we don’t want to,” T’s writer at large Megan O’Grady writes in her 2018 piece on the performance artist Pope.L, best known for his physically punishing crawls through city streets. He, along with Nick Cave, Carrie Mae Weems, Arthur Jafa and the fashion designer Kerby Jean-Raymond, is among the contemporary artists who make work that addresses violence against the black body, presenting their audiences with reflections and refractions of our shared past and present. Here are profiles of each one of them, along with pictures of their powerful work.",News,T Magazine,False,False,False,False,False,True,False,False,False,False,False
2422af50-d539-5ba9-8111-84ca3ac151fe,2020-06-11,https://www.nytimes.com/2020/06/11/arts/design/art-accounts-to-follow-on-instagram.html,Five Art Accounts to Follow on Instagram Now,"Cauleen Smith’s experimental films about black life, Kyle Marshall’s dance improvisation dedicated to victims of police brutality: Here are some of the Instagram accounts brightening our art critic’s daily feed.","For the past couple months, my Instagram feed has been filled with benign photographs of homemade food, flowering plants, and the creative projects people had undertaken while in coronavirus-mandated lockdown. Then, on May 25, George Floyd was killed in police custody in Minneapolis, sparking protests around the country. Instagram had already been a space for organizing and activism, but overnight that seemed to become its primary purpose. Calls to action, pictures and videos from demonstrations, and educational posts about defunding the police flooded into view.",News,Arts,False,False,False,False,False,True,False,False,False,False,False
