id,type,section,date,headline,url,category,lead_paragraph,Black Lives Matter,BLM,Police Brutality,George Floyd,Breonna Taylor,Tyrel Nichols,Ahmaud Abery,Blue Lives Matter
derek-chauvin-trial-george-floyd-minnesota-latest-live,liveblog,us-news,2021-04-12,"derek chauvin trial: george floyd was ‘a person everybody loved’, says his brother – as it happened",https://www.theguardian.com/us-news/live/2021/apr/12/derek-chauvin-trial-george-floyd-minnesota-latest-live,News,"class=""block-time published-time""> ime datetime=""2021-04-12t22:12:33.992z"">11.12pm pan class=""timezone"">bstpan>ime>",False,False,False,True,False,False,False,False
i-hear-you-boris-johnson-to-black-lives-matter-protesters,article,politics,2020-06-08,'i hear you': boris johnson to black lives matter protesters,https://www.theguardian.com/us-news/2020/jun/08/i-hear-you-boris-johnson-to-black-lives-matter-protesters,News,"boris johnson has responded to the black lives matter protests with an article acknowledging the “incontrovertible, undeniable feeling of injustice” motivating the rallies, while condemning those who have flouted social distancing to attend them during a “time of national trial”.",True,False,False,False,False,False,False,False
kyle-rittenhouse-fox-news-tucker-carlson-interview,article,us-news,2021-11-23,outcry as kyle rittenhouse sits down for tucker carlson fox news interview,https://www.theguardian.com/us-news/2021/nov/22/kyle-rittenhouse-fox-news-tucker-carlson-interview,News,"kyle rittenhouse sat down for his first interview since being cleared of homicide on monday night, speaking with fox news’s tucker carlson in a segment that sparked a fresh round of controversy after the teen said he was “not a racist person” and supported the black lives matter movement.",False,False,False,False,False,False,False,False
jofra-archer-responds-michael-holding-and-insists-england-cricket-support-black-lives-matter,article,sport,2020-09-14,jofra archer fires back at holding and insists england cricket supports blm,https://www.theguardian.com/sport/2020/sep/14/jofra-archer-responds-michael-holding-and-insists-england-cricket-support-black-lives-matter,Sport,jofra archer insists england have not forgotten the spirit of the black lives matter movement and that michael holding had not done his research when criticising the team’s decision to stop taking a knee.,False,True,False,False,False,False,False,False
derek-chauvin-trial-closing-arguments,article,us-news,2021-04-19,derek chauvin jury begins deliberations as america braces for verdict,https://www.theguardian.com/us-news/2021/apr/19/derek-chauvin-trial-closing-arguments,News,the derek chauvin murder trial heard closing arguments on monday before the jury began considering a verdict over the death of george floyd that is anxiously awaited by millions of americans.,False,False,False,False,False,False,False,False
black-lives-matter-statues-tv-shows-police-brutality,article,commentisfree,2020-07-10,black lives matter isn't about statues or tv shows. it's about real lives being ruined | nosheen iqbal,https://www.theguardian.com/commentisfree/2020/jul/10/black-lives-matter-statues-tv-shows-police-brutality,Opinion,"in the past six weeks, i’ve lost count of the number of times i’ve been contacted about police brutality in britain. as a reporter, i’ve been sent photos of a black child picked up and thrown to the ground by an officer on hampstead heath. i’ve witnessed a dozen officers chase and aggressively pin an unarmed black 14-year-old boy on to his belly in a tottenham park. i’ve been emailed a video of black teenagers cuffed, harassed and searched by officers while their white friend can only watch. another of young black men physically shaking after being manhandled by police for walking a dog. i can promise you there’s so much more. it’s not even hard to find – social media is flooded with proof. you simply have to open your eyes and look.",True,False,False,False,False,False,False,False
shorta-review-danish-urban-thriller,article,film,2021-09-01,shorta review – danish urban thriller gets the heart pumping,https://www.theguardian.com/film/2021/sep/01/shorta-review-danish-urban-thriller,Arts,"denmark’s reputation as the land of tolerance, equality and cosy contentment takes a battering in this superslick urban thriller directed with adrenaline and savvy by first timers frederik louis hviid and anders ølholm. “shorta” is arabic for “police”, and the movie opens with black teenager talib ben hassi lying face down, a white police officer on his back. “i can’t breathe,” he pleads. we don’t see talib again but his name is repeated over and over: on the streets in svalegårdena, the fictional estate where he grew up; by tv journalists reporting on his condition in intensive care; at the police station where damage limitation is in overdrive.",False,False,False,False,False,False,False,False
kentucky-no-knock-warrants-partial-ban-breonna-taylor,article,us-news,2021-04-09,kentucky partially bans no-knock warrants after breonna taylor killing,https://www.theguardian.com/us-news/2021/apr/09/kentucky-no-knock-warrants-partial-ban-breonna-taylor,News,"the governor of kentucky has signed into law a partial ban on no-knock warrants, a year after the police shooting of breonna taylor fueled anti-racism demonstrations in the us and around the world.",False,False,False,False,True,False,False,False
anti-racism-mass-protests-take-place-in-cities-across-the-uk,article,world,2020-06-07,mass anti-racism protests take place in cities across uk,https://www.theguardian.com/world/2020/jun/07/anti-racism-mass-protests-take-place-in-cities-across-the-uk,News,tens of thousands of people attended protests across the uk on sunday – including one where a statue of a slave trader was pulled down – after a week in which growing numbers defied calls from politicians and police to avoid mass gatherings to rally against racial injustice.,False,False,False,False,False,False,False,False
black-lives-matter-new-york-george-floyd-protests-black-mel-d-cole-best-photograph,article,artanddesign,2021-10-20,an arrest at the george floyd protests: mel d cole’s best photograph,https://www.theguardian.com/artanddesign/2021/oct/20/black-lives-matter-new-york-george-floyd-protests-black-mel-d-cole-best-photograph,Arts,"i took this on the first day of the protests in foley square, new york, following the murder of  george floyd. i’ve witnessed protests before but nothing like this. it was intense, volatile and angry. people were sick and tired – and ready to fight for their rights.",False,False,False,True,False,False,False,False
un-calls-end-impunity-police-violence-against-black-people-george-floyd,article,law,2021-06-28,un calls for end of ‘impunity’ for police violence against black people,https://www.theguardian.com/law/2021/jun/28/un-calls-end-impunity-police-violence-against-black-people-george-floyd,News,a un report that analysed racial justice in the aftermath of the murder of george floyd has called on member states including the uk to end the “impunity” enjoyed by police officers who violate the human rights of black people.,False,False,False,False,False,False,False,False
four-cleared-of-toppling-edward-colston-statute,article,uk-news,2022-01-05,blm protesters cleared over toppling of edward colston statue,https://www.theguardian.com/uk-news/2022/jan/05/four-cleared-of-toppling-edward-colston-statute,News,anti-racism campaigners have hailed a jury’s decision to clear protesters responsible for toppling a statue of the slave trader edward colston as a huge step in getting the uk to face up to its colonial past.,False,True,False,False,False,False,False,False
remembering-breonna-taylor-through-art-it-keeps-her-alive,article,artanddesign,2021-04-01,'it keeps her alive': remembering breonna taylor through art,https://www.theguardian.com/artanddesign/2021/apr/01/remembering-breonna-taylor-through-art-it-keeps-her-alive,Arts,"last year, the baltimore artist  amy sherald painted  breonna taylor, a 26-year-old medical worker who was killed by police, as a commission for the cover of vanity fair, depicting taylor in hues of turquoise and blues, standing elegantly, like a goddess, in a long, flowy dress. “producing this image keeps breonna alive forever,”  said sherald.",False,False,False,False,True,False,False,False
world-divided-black-lives-matter-climate-feminism,article,commentisfree,2021-11-26,be reassured: the world is not as divided as we might think | stephan shakespeare and joel rogers de waal,https://www.theguardian.com/commentisfree/2021/nov/26/world-divided-black-lives-matter-climate-feminism,Opinion,"today’s widely accepted narrative is that we live in historically divided times. voters are routinely described as “polarised”, while analysts compete to identify the essential schism of the age, whether this is  metropolitan versus traditionalist,  people versus democracy or  anywheres versus somewheres.",False,False,False,False,False,False,False,False
stella-dadzie-feminist-pioneer-the-black-british-womens-movement-was-about-life-and-death-issues,article,society,2021-09-30,"stella dadzie, feminist pioneer: ‘the black british women’s movement was about life-and-death issues’",https://www.theguardian.com/society/2021/sep/30/stella-dadzie-feminist-pioneer-the-black-british-womens-movement-was-about-life-and-death-issues,News,"one night in 1998 stella dadzie went to two celebrations. the writer, 69, best known for co-authoring the 1985 feminist classic,  href=""https://en.wikipedia.org/wiki/the_heart_of_the_race:_black_women%27s_lives_in_britain"" title="""">the heart of the race, first stopped at the dorchester hotel for maya angelou’s 70th birthday. it was a wonderful party. “i tied my hair up and wore a very afrocentric dress, unlike many people who’d been at the hairdresser all day and bought a special outfit, i was never that kind of person.” later, after a quick change of shoes, and “without batting an eyelid” dadzie was off again, this time to a “rave on the stonebridge estate in harlesden”.",False,False,False,False,False,False,False,False
george-floyd-donald-trump-black-lives-matter,article,us-news,2020-06-01,'he is a destroyer': how the george floyd protests left donald trump exposed,https://www.theguardian.com/us-news/2020/jun/01/george-floyd-donald-trump-black-lives-matter,News,"“americans watching this address tonight have seen the recent images of violence in our streets and the chaos in our communities. many have witnessed this violence personally, some have even been its victims. i have a message for all of you: the crime and violence that today afflicts our nation will soon – and i mean very soon – come to an end.”",False,False,False,True,False,False,False,False
us-policing-is-far-less-about-fighting-crime-than-controlling-the-poor,article,commentisfree,2021-04-25,us policing is far less about fighting crime than controlling the poor | kenan malik,https://www.theguardian.com/commentisfree/2021/apr/25/us-policing-is-far-less-about-fighting-crime-than-controlling-the-poor,Opinion,"‘lower-class culture is pathological.” so claimed american political scientist edward banfield in his 1970 book m>the unheavenly citym>. for banfield, unlike the middle class, “the lower-class person lives from moment to moment… unable or unwilling to take account of the future or control his impulses”. poverty was the product of people “not troubled by dirt and dilapidation” or by “the inadequacy of public facilities such as schools, parks, hospitals and libraries”.",False,False,False,False,False,False,False,False
